"treatment" "mouse" "organ" "celltype" "Ki67" "CD69" "CD62L" "population"
"T2" 56 "spl" "T2in" -280.168648253783 -46.0176575028522 -608.404599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -528.869648253783 53.3454424971478 -610.964599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -472.196648253783 -36.8801575028522 517.973400198487 "T256splT2in"
"T2" 56 "spl" "T2in" -562.036648253783 -146.759757502852 -855.623599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -520.184648253784 2.65834249714784 -632.752599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -464.419648253783 3.63994249714784 -268.521599801513 "T256splT2in"
"T2" 56 "spl" "T2in" 592.902351746216 91.5564424971478 -264.866599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -518.743648253783 -73.8021575028522 -853.486599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -553.665648253784 -103.806927502852 -687.837599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -415.211648253783 -4.06025750285215 -32.7287998015134 "T256splT2in"
"T2" 56 "spl" "T2in" -632.819648253783 -76.4105575028522 -489.855599801513 "T256splT2in"
"T2" 56 "spl" "T2in" 3193.95235174622 -4.85245750285216 -773.756599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -376.656648253783 21.0004424971478 -1107.38459980151 "T256splT2in"
"T2" 56 "spl" "T2in" -478.708648253783 26.3644424971478 -586.746599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -11.9646482537835 369.149442497148 1062.84840019849 "T256splT2in"
"T2" 56 "spl" "T2in" -526.032648253783 8.22344249714784 -449.050599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -475.951648253783 -33.1017575028522 -205.931999801513 "T256splT2in"
"T2" 56 "spl" "T2in" -458.599648253783 -30.8712575028522 -703.795599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -486.982648253783 -55.2376575028522 -533.189599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -518.294648253783 -33.5303575028522 -482.912599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -642.358648253783 -29.8088575028522 -1011.52159980151 "T256splT2in"
"T2" 56 "spl" "T2in" -517.590648253783 7.72444249714785 84.6834001984866 "T256splT2in"
"T2" 56 "spl" "T2in" -456.034648253783 40.1154424971478 -188.797299801513 "T256splT2in"
"T2" 56 "spl" "T2in" -546.203648253784 -58.3541575028522 -972.440599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -513.409648253783 -64.6358575028522 -1382.60159980151 "T256splT2in"
"T2" 56 "spl" "T2in" -83.9446482537835 165.140442497148 43.1234001984866 "T256splT2in"
"T2" 56 "spl" "T2in" -544.699648253783 -44.2075575028522 -573.162599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -443.592648253783 -60.3666575028522 -1151.45159980151 "T256splT2in"
"T2" 56 "spl" "T2in" -436.335648253783 -8.59995750285216 -597.978599801513 "T256splT2in"
"T2" 56 "spl" "T2in" 3491.18235174622 -36.1037575028522 2849.68840019849 "T256splT2in"
"T2" 56 "spl" "T2in" -162.937648253783 42.9574424971479 -534.917599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -376.565648253783 -0.580057502852156 795.976400198487 "T256splT2in"
"T2" 56 "spl" "T2in" -505.316648253783 -88.0931775028522 -1249.58159980151 "T256splT2in"
"T2" 56 "spl" "T2in" -557.982648253784 66.6274424971478 2114.92840019849 "T256splT2in"
"T2" 56 "spl" "T2in" -506.808648253783 34.0684424971478 130.037400198487 "T256splT2in"
"T2" 56 "spl" "T2in" 414.542351746217 41.8234424971478 158.353400198487 "T256splT2in"
"T2" 56 "spl" "T2in" -553.522648253783 -137.035457502852 -452.941599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -581.163648253783 -24.7141575028522 -982.707599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -565.997648253783 -9.93525750285215 -1200.92159980151 "T256splT2in"
"T2" 56 "spl" "T2in" -466.147648253783 -106.971257502852 -207.595499801513 "T256splT2in"
"T2" 56 "spl" "T2in" -262.756648253783 69.4704424971478 2295.25840019849 "T256splT2in"
"T2" 56 "spl" "T2in" 214.268351746217 208.641442497148 1633.00840019849 "T256splT2in"
"T2" 56 "spl" "T2in" -469.701648253783 40.0934424971478 -60.8586998015134 "T256splT2in"
"T2" 56 "spl" "T2in" -417.391648253783 14.7424424971478 1121.67840019849 "T256splT2in"
"T2" 56 "spl" "T2in" -483.668648253783 -28.5024575028522 -529.792599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -337.495648253783 20.8584424971478 244.840400198487 "T256splT2in"
"T2" 56 "spl" "T2in" -482.647648253783 40.9494424971478 480.385400198487 "T256splT2in"
"T2" 56 "spl" "T2in" -446.394648253783 -21.3487575028522 -1572.59159980151 "T256splT2in"
"T2" 56 "spl" "T2in" -538.197648253783 -14.1375575028522 -1292.49159980151 "T256splT2in"
"T2" 56 "spl" "T2in" -325.886648253783 94.7774424971478 230.225400198487 "T256splT2in"
"T2" 56 "spl" "T2in" -506.666648253783 7.29944249714784 -720.277599801513 "T256splT2in"
"T2" 56 "spl" "T2in" 2057.01235174622 -48.2463575028522 -3041.89159980151 "T256splT2in"
"T2" 56 "spl" "T2in" -551.902648253783 -116.027757502852 -965.676599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -547.738648253783 -76.9510575028522 -107.110399801513 "T256splT2in"
"T2" 56 "spl" "T2in" 1164.38235174622 65.3434424971478 3411.09840019849 "T256splT2in"
"T2" 56 "spl" "T2in" -42.5376482537835 127.435442497148 409.137400198487 "T256splT2in"
"T2" 56 "spl" "T2in" 347.462351746216 191.143442497148 -46.5218998015134 "T256splT2in"
"T2" 56 "spl" "T2in" -306.283648253783 50.9364424971478 196.195400198487 "T256splT2in"
"T2" 56 "spl" "T2in" -546.933648253784 -13.5031575028522 -890.878599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -189.170648253783 39.7554424971479 809.480400198487 "T256splT2in"
"T2" 56 "spl" "T2in" -573.324648253783 -58.9776575028522 189.567400198487 "T256splT2in"
"T2" 56 "spl" "T2in" 133.053351746217 15.8914424971478 -510.049599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -303.222648253783 -28.5723575028522 -521.948599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -624.739648253783 -87.0547275028522 -1655.68159980151 "T256splT2in"
"T2" 56 "spl" "T2in" -76.7746482537834 -44.8786575028522 -491.358599801513 "T256splT2in"
"T2" 56 "spl" "T2in" 4179.57235174622 12.1214424971478 1692.93840019849 "T256splT2in"
"T2" 56 "spl" "T2in" -470.233648253783 25.5084424971478 -135.495679801513 "T256splT2in"
"T2" 56 "spl" "T2in" -497.718648253783 -132.678057502852 -1702.04159980151 "T256splT2in"
"T2" 56 "spl" "T2in" -322.936648253783 -68.2864575028522 -61.8308998015134 "T256splT2in"
"T2" 56 "spl" "T2in" -567.211648253783 0.452842497147842 -261.700599801513 "T256splT2in"
"T2" 56 "spl" "T2in" 718.152351746216 -67.4080575028522 628.808400198487 "T256splT2in"
"T2" 56 "spl" "T2in" 99.8013517462165 75.6664424971479 -222.189799801513 "T256splT2in"
"T2" 56 "spl" "T2in" -369.997648253783 -74.0129575028522 -655.279599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -491.528648253783 24.7194424971478 -986.104599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -543.618648253783 -116.047657502852 -539.172599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -608.362648253784 11.8474424971478 -1141.76159980151 "T256splT2in"
"T2" 56 "spl" "T2in" -517.427648253783 4.91344249714784 -698.264599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -335.213648253783 -22.9408575028522 77.7664001984866 "T256splT2in"
"T2" 56 "spl" "T2in" 18343.5423517462 77.5764424971479 207.958400198487 "T256splT2in"
"T2" 56 "spl" "T2in" -594.929648253783 -11.1382575028522 -1188.49159980151 "T256splT2in"
"T2" 56 "spl" "T2in" -444.475648253783 -28.3336575028522 5931.77840019849 "T256splT2in"
"T2" 56 "spl" "T2in" -509.491648253783 -16.1517575028522 -524.076599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -370.684648253783 -35.7022575028522 230.835400198487 "T256splT2in"
"T2" 56 "spl" "T2in" -106.364648253783 193.182442497148 82.8664001984866 "T256splT2in"
"T2" 56 "spl" "T2in" -580.256648253783 -13.7202575028522 -1143.01159980151 "T256splT2in"
"T2" 56 "spl" "T2in" -455.200648253783 12.6444424971478 -1091.93259980151 "T256splT2in"
"T2" 56 "spl" "T2in" -605.821648253783 -13.1672575028522 -702.482599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -578.880648253783 -104.957277502852 -814.335599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -328.504648253783 -13.6291575028522 -1729.82159980151 "T256splT2in"
"T2" 56 "spl" "T2in" -648.916648253783 -126.968957502852 -543.127599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -592.577648253783 -75.6223575028522 -677.729599801513 "T256splT2in"
"T2" 56 "spl" "T2in" 409.152351746216 31.5744424971478 993.438400198487 "T256splT2in"
"T2" 56 "spl" "T2in" -522.014648253783 -20.9422575028522 -508.064599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -422.047648253783 35.2324424971478 -354.082599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -469.706648253783 -29.1620575028522 -1045.31159980151 "T256splT2in"
"T2" 56 "spl" "T2in" -555.845648253783 -5.90395750285217 -611.084599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -442.504648253783 -23.8623575028522 -504.968599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -539.677648253783 -98.0422875028522 -883.619599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -535.416648253783 -35.5255575028522 -677.876599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -443.895648253783 -20.0126575028522 -1939.11159980151 "T256splT2in"
"T2" 56 "spl" "T2in" -118.343648253783 45.0044424971478 3570.86840019849 "T256splT2in"
"T2" 56 "spl" "T2in" -505.944648253783 -42.1901575028522 -1072.65059980151 "T256splT2in"
"T2" 56 "spl" "T2in" 23.7763517462165 99.1614424971478 865.900400198487 "T256splT2in"
"T2" 56 "spl" "T2in" -561.418648253783 -36.3382575028522 -293.891599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -554.836648253783 -81.8942575028522 -840.833599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -499.355648253783 -60.9307575028522 -875.353599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -502.687648253783 -62.9412575028522 -350.540599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -511.679648253783 2.79764249714785 -714.932599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -583.570648253783 47.8474424971478 -459.468599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -564.245648253783 -94.8160295028522 74.6064001984866 "T256splT2in"
"T2" 56 "spl" "T2in" 666.182351746216 -64.2534575028522 -85.6248998015134 "T256splT2in"
"T2" 56 "spl" "T2in" 596.512351746217 228.605442497148 563.402400198487 "T256splT2in"
"T2" 56 "spl" "T2in" -480.266648253783 48.1024424971478 -826.003599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -507.839648253783 -67.5556575028522 2320.16840019849 "T256splT2in"
"T2" 56 "spl" "T2in" -3.43664825378346 187.528442497148 326.174400198487 "T256splT2in"
"T2" 56 "spl" "T2in" -523.248648253783 -81.2495575028522 -944.835599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -584.704648253783 1.12774249714784 -1401.36159980151 "T256splT2in"
"T2" 56 "spl" "T2in" -545.591648253783 -7.11625750285216 -199.595499801513 "T256splT2in"
"T2" 56 "spl" "T2in" -450.305648253783 -36.9916575028522 -808.080599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -488.178648253783 -51.2715575028522 1240.62840019849 "T256splT2in"
"T2" 56 "spl" "T2in" -178.803648253783 0.811842497147836 -350.917599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -524.642648253783 0.860542497147847 -534.529599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -541.917648253783 -40.7615575028522 -243.232599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -513.090648253783 9.54244249714785 -445.623599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -499.054648253783 -38.1649575028522 -903.202599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -412.575648253783 68.5984424971478 -277.949599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -513.111648253783 -9.94715750285216 1335.99840019849 "T256splT2in"
"T2" 56 "spl" "T2in" -324.383648253783 -67.9438575028522 -347.973599801513 "T256splT2in"
"T2" 56 "spl" "T2in" 1161.44235174622 88.6954424971479 -656.396599801513 "T256splT2in"
"T2" 56 "spl" "T2in" 9895.64235174622 77.9374424971478 336.110400198487 "T256splT2in"
"T2" 56 "spl" "T2in" -137.004648253783 120.921442497148 125.034400198487 "T256splT2in"
"T2" 56 "spl" "T2in" -372.817648253783 122.584442497148 -492.175599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -295.357648253783 50.4174424971478 -55.5689998015134 "T256splT2in"
"T2" 56 "spl" "T2in" -523.369648253783 -76.2999575028522 -619.991599801513 "T256splT2in"
"T2" 56 "spl" "T2in" 257.122351746217 16.3034424971478 -499.249599801513 "T256splT2in"
"T2" 56 "spl" "T2in" 4737.92235174622 -79.5491575028522 1180.07840019849 "T256splT2in"
"T2" 56 "spl" "T2in" -524.915648253784 15.5854424971478 -293.768599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -130.641648253784 81.4644424971478 -656.231599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -263.771648253783 -19.6174575028522 2073.44840019849 "T256splT2in"
"T2" 56 "spl" "T2in" -171.482648253784 52.8244424971478 -105.569499801513 "T256splT2in"
"T2" 56 "spl" "T2in" -557.107648253784 7.88844249714784 -245.032599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -312.017648253783 -20.1584575028522 97.0104001984866 "T256splT2in"
"T2" 56 "spl" "T2in" -519.891648253784 -75.1518575028522 -918.752599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -517.244648253783 -17.2004575028522 -338.721599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -488.928648253783 25.1524424971478 -869.722599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -610.101648253783 -140.743857502852 -631.268599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -577.185648253783 -84.2563575028522 -355.330599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -312.277648253783 40.4294424971478 -23.9455998015134 "T256splT2in"
"T2" 56 "spl" "T2in" 1068.54235174622 286.913442497148 1183.79840019849 "T256splT2in"
"T2" 56 "spl" "T2in" -467.085648253783 -11.7467575028522 -550.046599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -537.076648253783 67.5524424971479 -341.080599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -442.310648253783 26.0184424971478 1027.51840019849 "T256splT2in"
"T2" 56 "spl" "T2in" -122.385648253783 -22.2795575028522 -972.438599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -427.829648253783 -40.2818575028522 766.564400198487 "T256splT2in"
"T2" 56 "spl" "T2in" -554.738648253783 -35.0993575028522 -706.416599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -525.187648253783 -19.4898575028522 -787.653599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -561.021648253783 -101.075177502852 -561.746599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -522.875648253783 -65.1443575028522 -485.124599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -604.840648253783 -26.6361575028522 -647.187599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -506.800648253783 -90.9562275028522 -465.111599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -448.232648253783 50.3324424971479 -867.967599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -347.037648253783 34.7324424971478 -848.971599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -335.837648253783 104.316442497148 -2059.12159980151 "T256splT2in"
"T2" 56 "spl" "T2in" -619.786648253783 10.7244424971478 -211.278999801513 "T256splT2in"
"T2" 56 "spl" "T2in" -471.010648253783 -40.2137575028522 -1135.39159980151 "T256splT2in"
"T2" 56 "spl" "T2in" -565.626648253784 22.4974424971478 -1022.46359980151 "T256splT2in"
"T2" 56 "spl" "T2in" 4415.82235174622 -13.0830575028522 -717.274599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -231.681648253783 200.275442497148 794.119400198487 "T256splT2in"
"T2" 56 "spl" "T2in" 2076.33235174622 -0.430357502852161 -552.675599801513 "T256splT2in"
"T2" 56 "spl" "T2in" 1869.35235174622 12.2334424971478 -286.098599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -548.257648253783 36.1494424971478 -391.214599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -424.429648253783 12.5824424971478 -438.333599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -533.076648253783 -27.9450575028522 -766.043599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -496.811648253783 -89.0370475028522 -1294.56159980151 "T256splT2in"
"T2" 56 "spl" "T2in" -270.286648253783 -3.02515750285215 1627.83840019849 "T256splT2in"
"T2" 56 "spl" "T2in" -546.657648253783 -60.1944575028522 -121.309769801513 "T256splT2in"
"T2" 56 "spl" "T2in" -557.917648253783 -78.2213575028522 -1065.93959980151 "T256splT2in"
"T2" 56 "spl" "T2in" -618.854648253783 2.97704249714783 1082.38840019849 "T256splT2in"
"T2" 56 "spl" "T2in" -551.671648253783 -12.7600575028522 -941.627599801513 "T256splT2in"
"T2" 56 "spl" "T2in" 4239.32235174622 -126.763957502852 -647.814599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -157.909648253783 131.425442497148 -728.621599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -556.113648253783 -67.9496575028522 -268.215599801513 "T256splT2in"
"T2" 56 "spl" "T2in" 162.130351746217 367.600442497148 1290.94840019849 "T256splT2in"
"T2" 56 "spl" "T2in" -580.717648253783 -54.3943575028522 -394.489599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -555.583648253783 -11.1713575028522 -910.584599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -489.971648253783 15.2244424971478 -1353.50159980151 "T256splT2in"
"T2" 56 "spl" "T2in" 1470.23235174622 -31.9108575028522 -805.166599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -527.502648253783 -11.0566575028522 -652.361599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -151.646648253783 117.583442497148 329.415400198487 "T256splT2in"
"T2" 56 "spl" "T2in" -540.731648253784 -43.9271575028522 -751.310599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -607.574648253783 -68.5511575028522 -503.754599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -392.716648253783 22.1574424971478 -738.978599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -418.293648253783 13.4874424971478 -430.386599801513 "T256splT2in"
"T2" 56 "spl" "T2in" 53.5023517462165 129.160442497148 -494.814599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -208.320648253783 38.4114424971478 102.937400198487 "T256splT2in"
"T2" 56 "spl" "T2in" -84.4466482537835 69.6064424971479 -124.268499801513 "T256splT2in"
"T2" 56 "spl" "T2in" -550.389648253783 9.41944249714784 -210.868999801513 "T256splT2in"
"T2" 56 "spl" "T2in" -474.818648253783 -92.2041775028522 -401.597599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -574.035648253783 -55.8641575028522 -763.743599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -412.843648253783 -18.3739575028522 -1121.17859980151 "T256splT2in"
"T2" 56 "spl" "T2in" -513.650648253783 -19.8118575028522 -435.657599801513 "T256splT2in"
"T2" 56 "spl" "T2in" 27.4813517462165 474.387442497148 646.676400198487 "T256splT2in"
"T2" 56 "spl" "T2in" -492.093648253783 39.8114424971478 -447.489599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -522.639648253783 -12.6583575028522 -429.520599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -600.907648253783 -16.4748575028522 -747.041599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -347.500648253783 79.3484424971478 -555.939599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -619.033648253783 -79.6551575028522 -1207.12159980151 "T256splT2in"
"T2" 56 "spl" "T2in" -582.885648253784 -41.7240575028522 -613.646599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -489.018648253783 7.57244249714785 -606.770599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -557.854648253783 -64.3613575028522 -481.574599801513 "T256splT2in"
"T2" 56 "spl" "T2in" 330.872351746217 26.6264424971478 17368.8384001985 "T256splT2in"
"T2" 56 "spl" "T2in" -548.884648253783 4.14984249714784 -472.234599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -579.585648253783 -46.4894575028522 -820.402599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -74.7136482537835 156.537442497148 -460.720599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -617.394648253783 -42.6281575028522 -290.999599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -496.490648253783 -39.3289575028522 -779.635599801513 "T256splT2in"
"T2" 56 "spl" "T2in" 1136.94235174622 88.3704424971478 407.950400198487 "T256splT2in"
"T2" 56 "spl" "T2in" -538.483648253783 -63.8444575028522 3.0574001984866 "T256splT2in"
"T2" 56 "spl" "T2in" -488.673648253783 17.8724424971478 -242.824599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -555.104648253783 -68.0194575028522 -1032.86259980151 "T256splT2in"
"T2" 56 "spl" "T2in" -542.771648253783 -118.456657502852 -493.927599801513 "T256splT2in"
"T2" 56 "spl" "T2in" 3952.25235174622 -62.9238575028522 -603.221599801513 "T256splT2in"
"T2" 56 "spl" "T2in" -330.380648253783 -11.9854575028522 229.991400198487 "T256splT2in"
"T2" 56 "spl" "T2in" -540.626648253784 -21.6359575028522 -120.987519801513 "T256splT2in"
